"price","LocationID","t","time","diff"
"14.5405431809435","11","2016-10-04T14:57:00.000000000","1751703124852","1"
"13.304514788005871","6","2016-10-05T08:30:00.000000000","1751703124852","1"
"14.541176606200292","6","2016-10-04T09:32:00.000000000","1751703124852","1"
"15.55063178718244","0","2016-10-05T10:30:00.000000000","1751703124852","1"
"14.796272133393757","2","2016-10-04T15:30:00.000000000","1751703124852","1"
"15.058876933411307","13","2016-10-04T16:04:00.000000000","1751703124852","1"
"16.024795777995365","0","2016-10-04T10:59:00.000000000","1751703124852","1"
"13.59391660818898","6","2016-10-05T09:04:00.000000000","1751703124852","1"
"16.208055199450367","10","2016-10-04T13:02:00.000000000","1751703124852","1"
"14.11977925203975","7","2016-10-04T09:59:00.000000000","1751703124852","1"
"16.035737531901447","2","2016-10-04T11:25:00.000000000","1751703124852","1"
"15.602826605711147","11","2016-10-04T14:02:00.000000000","1751703124852","1"
"15.936821390883534","1","2016-10-05T10:30:00.000000000","1751703124852","1"
"12.479344419047386","7","2016-10-04T08:25:00.000000000","1751703124852","1"
"17.823983634325952","4","2016-10-04T12:29:00.000000000","1751703124852","1"
"16.703764308790724","0","2016-10-04T11:59:00.000000000","1751703124852","1"
"14.508602784326076","10","2016-10-05T11:30:00.000000000","1751703124852","1"
"13.78608406919562","8","2016-10-04T08:59:00.000000000","1751703124852","1"
"16.876108209679344","6","2016-10-04T14:29:00.000000000","1751703124852","1"
"10.865764718837847","5","2016-10-05T07:57:00.000000000","1751703124852","1"
"12.063194521222417","5","2016-10-04T08:59:00.000000000","1751703124852","1"
"17.017769642256035","0","2016-10-05T11:30:00.000000000","1751703124852","1"
"16.100120612199376","4","2016-10-04T14:02:00.000000000","1751703124852","1"
"17.49464512002332","11","2016-10-04T13:29:00.000000000","1751703124852","1"
"16.664923082477547","6","2016-10-04T11:25:00.000000000","1751703124852","1"
"13.813323539270367","9","2016-10-05T09:30:00.000000000","1751703124852","1"
"13.982761878106256","9","2016-10-04T15:30:00.000000000","1751703124852","1"
"14.917790972395007","12","2016-10-04T09:32:00.000000000","1751703124852","1"
"16.286099155682578","13","2016-10-05T10:30:00.000000000","1751703124852","1"
"14.391443399080488","12","2016-10-04T08:59:00.000000000","1751703124852","1"
"15.68838134446121","8","2016-10-04T09:59:00.000000000","1751703124852","1"
"11.828403703787739","10","2016-10-04T09:32:00.000000000","1751703124852","1"
"15.49347847716037","12","2016-10-05T10:04:00.000000000","1751703124852","1"
"16.299744723510212","6","2016-10-04T14:02:00.000000000","1751703124852","1"
"15.452260475413219","13","2016-10-04T09:59:00.000000000","1751703124852","1"
"14.229499771064058","6","2016-10-05T09:30:00.000000000","1751703124852","1"
"16.617009243884354","2","2016-10-04T13:29:00.000000000","1751703124852","1"
"15.327936553952096","5","2016-10-04T11:25:00.000000000","1751703124852","1"
"14.535665082698552","9","2016-10-05T10:04:00.000000000","1751703124852","1"
"14.272579546001914","4","2016-10-04T16:31:00.000000000","1751703124852","1"
"13.575957749236638","6","2016-10-04T08:25:00.000000000","1751703124852","1"
"14.808258885005845","1","2016-10-04T09:32:00.000000000","1751703124852","1"
"13.298689172878767","1","2016-10-04T16:31:00.000000000","1751703124852","1"
"17.660016848904586","1","2016-10-04T11:59:00.000000000","1751703124852","1"
"16.394954299688184","3","2016-10-05T11:30:00.000000000","1751703124852","1"
"16.48545095866437","3","2016-10-04T14:02:00.000000000","1751703124852","1"
"17.9096021541554","9","2016-10-04T12:29:00.000000000","1751703124852","1"
"14.849504153866027","5","2016-10-04T11:59:00.000000000","1751703124852","1"
"15.004635161907075","11","2016-10-04T14:29:00.000000000","1751703124852","1"
"11.73338346313443","12","2016-10-05T07:57:00.000000000","1751703124852","1"
"14.462436102487796","2","2016-10-04T16:04:00.000000000","1751703124852","1"
"14.514366902223683","7","2016-10-04T15:30:00.000000000","1751703124852","1"
"17.41414697453108","6","2016-10-04T13:02:00.000000000","1751703124852","1"
"14.522803353674977","10","2016-10-05T11:04:00.000000000","1751703124852","1"
"17.13203584591738","9","2016-10-05T12:04:00.000000000","1751703124852","1"
"14.006109050989119","9","2016-10-05T09:04:00.000000000","1751703124852","1"
"13.626145160614056","10","2016-10-04T14:29:00.000000000","1751703124852","1"
"13.519068268993097","9","2016-10-04T08:59:00.000000000","1751703124852","1"
"13.258490000685581","13","2016-10-04T08:25:00.000000000","1751703124852","1"
"16.298683689512757","13","2016-10-04T10:59:00.000000000","1751703124852","1"
"16.854708295772532","12","2016-10-04T11:59:00.000000000","1751703124852","1"
"17.03207188344429","12","2016-10-04T11:25:00.000000000","1751703124852","1"
"15.250971700373245","9","2016-10-04T14:02:00.000000000","1751703124852","1"
"17.96726016525817","2","2016-10-05T12:04:00.000000000","1751703124852","1"
"14.871680907529417","12","2016-10-04T09:59:00.000000000","1751703124852","1"
"14.508325192290368","12","2016-10-04T16:31:00.000000000","1751703124852","1"
"14.341083037134794","13","2016-10-04T16:31:00.000000000","1751703124852","1"
"14.85807124516958","6","2016-10-04T15:30:00.000000000","1751703124852","1"
"13.007081046689862","7","2016-10-05T08:30:00.000000000","1751703124852","1"
"12.451684895393896","10","2016-10-05T09:30:00.000000000","1751703124852","1"
"17.899015134166554","6","2016-10-05T11:04:00.000000000","1751703124852","1"
"17.316058363314617","1","2016-10-05T11:04:00.000000000","1751703124852","1"
"17.00211668063513","8","2016-10-04T14:57:00.000000000","1751703124852","1"
"12.366760786605656","2","2016-10-04T08:25:00.000000000","1751703124852","1"
"16.01450493493116","2","2016-10-04T14:02:00.000000000","1751703124852","1"
"16.64735009293364","2","2016-10-04T11:59:00.000000000","1751703124852","1"
"15.726237688727526","9","2016-10-05T11:04:00.000000000","1751703124852","1"
"13.172896758058776","4","2016-10-05T07:57:00.000000000","1751703124852","1"
"18.215657361295893","0","2016-10-04T12:29:00.000000000","1751703124852","1"
"15.190018199531716","9","2016-10-04T10:59:00.000000000","1751703124852","1"
"15.222905580304502","9","2016-10-04T14:29:00.000000000","1751703124852","1"
"18.381515087589264","1","2016-10-04T12:29:00.000000000","1751703124852","1"
"12.721612577700089","8","2016-10-04T07:59:00.000000000","1751703124852","1"
"12.057697346549325","2","2016-10-04T07:59:00.000000000","1751703124852","1"
"14.775803439735075","4","2016-10-04T15:30:00.000000000","1751703124852","1"
"16.24083940165319","2","2016-10-05T10:30:00.000000000","1751703124852","1"
"16.004287286700084","10","2016-10-05T12:04:00.000000000","1751703124852","1"
"12.354793795973038","5","2016-10-04T09:59:00.000000000","1751703124852","1"
"15.858015298149095","2","2016-10-05T10:04:00.000000000","1751703124852","1"
"15.901738661618698","4","2016-10-04T10:59:00.000000000","1751703124852","1"
"14.275763931234717","13","2016-10-04T09:32:00.000000000","1751703124852","1"
"12.286087183169991","5","2016-10-04T09:32:00.000000000","1751703124852","1"
"15.819568889654185","2","2016-10-05T11:04:00.000000000","1751703124852","1"
"13.703573632061625","4","2016-10-04T16:04:00.000000000","1751703124852","1"
"17.198780144207838","6","2016-10-05T11:30:00.000000000","1751703124852","1"
"18.053372361585822","12","2016-10-04T12:29:00.000000000","1751703124852","1"
"16.365760981189446","13","2016-10-04T14:02:00.000000000","1751703124852","1"
"15.143391200915698","8","2016-10-05T09:30:00.000000000","1751703124852","1"
"15.344402221108888","3","2016-10-04T09:32:00.000000000","1751703124852","1"
"18.31528978592985","0","2016-10-05T12:04:00.000000000","1751703124852","1"
"15.401579645696483","7","2016-10-04T14:29:00.000000000","1751703124852","1"
"14.153520519985271","3","2016-10-05T09:04:00.000000000","1751703124852","1"
"13.4621306818871","11","2016-10-04T16:04:00.000000000","1751703124852","1"
"16.85501887426735","1","2016-10-05T11:30:00.000000000","1751703124852","1"
"15.122926907172454","2","2016-10-04T10:26:00.000000000","1751703124852","1"
"13.771227040711926","3","2016-10-04T07:59:00.000000000","1751703124852","1"
"17.2568263626307","11","2016-10-05T11:04:00.000000000","1751703124852","1"
"16.984544717195647","4","2016-10-05T11:30:00.000000000","1751703124852","1"
"12.64029355144405","1","2016-10-05T07:57:00.000000000","1751703124852","1"
"11.988405934757967","5","2016-10-05T09:04:00.000000000","1751703124852","1"
"12.541049161578501","0","2016-10-04T08:25:00.000000000","1751703124852","1"
"13.172315785388209","4","2016-10-04T09:32:00.000000000","1751703124852","1"
"14.830512053843998","1","2016-10-04T16:04:00.000000000","1751703124852","1"
"16.461173472577265","4","2016-10-04T11:25:00.000000000","1751703124852","1"
"17.621743600539794","12","2016-10-05T11:30:00.000000000","1751703124852","1"
"15.444514176828061","9","2016-10-05T10:30:00.000000000","1751703124852","1"
"16.690054107361114","4","2016-10-04T11:59:00.000000000","1751703124852","1"
"15.188629863395748","1","2016-10-04T09:59:00.000000000","1751703124852","1"
"15.611324379818988","3","2016-10-05T10:04:00.000000000","1751703124852","1"
"17.334657349990955","11","2016-10-04T11:59:00.000000000","1751703124852","1"
"17.38716660369095","4","2016-10-04T13:29:00.000000000","1751703124852","1"
"12.009765490539326","2","2016-10-05T08:30:00.000000000","1751703124852","1"
"16.534705046498207","0","2016-10-04T14:29:00.000000000","1751703124852","1"
"15.383687044289548","3","2016-10-04T10:26:00.000000000","1751703124852","1"
"13.408309158656927","6","2016-10-04T08:59:00.000000000","1751703124852","1"
"12.848264358527706","6","2016-10-05T07:57:00.000000000","1751703124852","1"
"15.247820911004023","2","2016-10-04T14:57:00.000000000","1751703124852","1"
"15.342119162101415","4","2016-10-04T14:29:00.000000000","1751703124852","1"
"15.897182909803526","12","2016-10-04T15:30:00.000000000","1751703124852","1"
"17.888051016837277","1","2016-10-04T13:02:00.000000000","1751703124852","1"
"16.654177278485175","3","2016-10-04T10:59:00.000000000","1751703124852","1"
"16.444426287262523","0","2016-10-04T10:26:00.000000000","1751703124852","1"
"17.179253822816428","3","2016-10-05T11:04:00.000000000","1751703124852","1"
"13.893472000393901","6","2016-10-04T16:31:00.000000000","1751703124852","1"
"14.336406458031712","7","2016-10-05T09:30:00.000000000","1751703124852","1"
"14.883613825543625","13","2016-10-05T09:04:00.000000000","1751703124852","1"
"13.972515933859668","5","2016-10-05T11:30:00.000000000","1751703124852","1"
"13.122028775402232","7","2016-10-05T09:04:00.000000000","1751703124852","1"
"13.605987969948528","10","2016-10-05T10:04:00.000000000","1751703124852","1"
"16.534894389867915","8","2016-10-05T10:30:00.000000000","1751703124852","1"
"13.78947237894144","12","2016-10-05T08:30:00.000000000","1751703124852","1"
"13.849290942100712","2","2016-10-04T09:59:00.000000000","1751703124852","1"
"14.35613493901384","3","2016-10-04T16:04:00.000000000","1751703124852","1"
"12.417827310285139","4","2016-10-04T08:25:00.000000000","1751703124852","1"
"12.867658640841436","4","2016-10-04T07:59:00.000000000","1751703124852","1"
"14.975007798954923","3","2016-10-05T10:30:00.000000000","1751703124852","1"
"12.883547104707562","13","2016-10-05T07:57:00.000000000","1751703124852","1"
"17.7637811456066","11","2016-10-04T12:29:00.000000000","1751703124852","1"
"17.848310354695332","7","2016-10-04T12:29:00.000000000","1751703124852","1"
"15.220603989744879","11","2016-10-04T10:59:00.000000000","1751703124852","1"
"18.347877386195954","8","2016-10-05T12:04:00.000000000","1751703124852","1"
"12.01136617015566","5","2016-10-04T16:31:00.000000000","1751703124852","1"
"13.132911725432477","11","2016-10-05T08:30:00.000000000","1751703124852","1"
"14.512828572440096","0","2016-10-04T09:32:00.000000000","1751703124852","1"
"16.581780870771272","0","2016-10-04T11:25:00.000000000","1751703124852","1"
"15.344134750420748","0","2016-10-04T15:30:00.000000000","1751703124852","1"
"14.489091908496043","2","2016-10-05T09:30:00.000000000","1751703124852","1"
"14.525640721266635","10","2016-10-04T11:59:00.000000000","1751703124852","1"
"18.303734372782955","6","2016-10-04T12:29:00.000000000","1751703124852","1"
"15.234537800175548","4","2016-10-04T10:26:00.000000000","1751703124852","1"
"14.852951823745661","10","2016-10-04T11:25:00.000000000","1751703124852","1"
"10.311164679461669","5","2016-10-05T08:30:00.000000000","1751703124852","1"
"13.277080622499582","4","2016-10-04T08:59:00.000000000","1751703124852","1"
"14.110046714792809","0","2016-10-04T08:59:00.000000000","1751703124852","1"
"16.179246399597105","4","2016-10-04T14:57:00.000000000","1751703124852","1"
"17.777919445453417","8","2016-10-04T11:25:00.000000000","1751703124852","1"
"14.870408305987537","8","2016-10-04T09:32:00.000000000","1751703124852","1"
"14.235445781647362","8","2016-10-04T16:04:00.000000000","1751703124852","1"
"11.955986475670127","10","2016-10-05T08:30:00.000000000","1751703124852","1"
"17.99448902426054","13","2016-10-04T13:02:00.000000000","1751703124852","1"
"15.813742371494701","3","2016-10-04T14:29:00.000000000","1751703124852","1"
"18.33652250417042","8","2016-10-04T13:29:00.000000000","1751703124852","1"
"13.742700459689651","5","2016-10-04T10:26:00.000000000","1751703124852","1"
"12.5846991279932","12","2016-10-04T07:59:00.000000000","1751703124852","1"
"16.289248382535973","13","2016-10-04T14:57:00.000000000","1751703124852","1"
"13.61186351344257","5","2016-10-05T11:04:00.000000000","1751703124852","1"
"14.177056883441548","4","2016-10-04T09:59:00.000000000","1751703124852","1"
"18.443605969924914","8","2016-10-04T13:02:00.000000000","1751703124852","1"
"17.40474375602828","7","2016-10-04T13:29:00.000000000","1751703124852","1"
"17.48521129054162","2","2016-10-04T12:29:00.000000000","1751703124852","1"
"11.729897581646863","9","2016-10-04T07:59:00.000000000","1751703124852","1"
"17.690166208091863","13","2016-10-04T13:29:00.000000000","1751703124852","1"
"13.204421143159625","0","2016-10-04T07:59:00.000000000","1751703124852","1"
"16.173812651838166","8","2016-10-05T10:04:00.000000000","1751703124852","1"
"17.479269084134394","8","2016-10-04T11:59:00.000000000","1751703124852","1"
"17.099501436519205","2","2016-10-04T13:02:00.000000000","1751703124852","1"
"15.976429375650254","6","2016-10-04T10:59:00.000000000","1751703124852","1"
"12.565970035659717","9","2016-10-05T08:30:00.000000000","1751703124852","1"
"15.946256529180125","13","2016-10-04T10:26:00.000000000","1751703124852","1"
"10.925936294462296","5","2016-10-04T07:59:00.000000000","1751703124852","1"
"16.92319036958128","13","2016-10-05T11:30:00.000000000","1751703124852","1"
"12.211793993819924","13","2016-10-04T07:59:00.000000000","1751703124852","1"
"11.218460892406224","10","2016-10-04T08:25:00.000000000","1751703124852","1"
"14.196328966778239","1","2016-10-05T09:04:00.000000000","1751703124852","1"
"14.825010474065419","5","2016-10-04T14:02:00.000000000","1751703124852","1"
"18.713402989375794","8","2016-10-04T12:29:00.000000000","1751703124852","1"
"13.437565381309426","4","2016-10-05T08:30:00.000000000","1751703124852","1"
"15.935057288102897","7","2016-10-04T11:25:00.000000000","1751703124852","1"
"12.4901741773251","7","2016-10-04T08:59:00.000000000","1751703124852","1"
"16.79261545134225","10","2016-10-04T12:29:00.000000000","1751703124852","1"
"13.225703952487102","9","2016-10-04T09:59:00.000000000","1751703124852","1"
"15.31953137785668","7","2016-10-05T10:04:00.000000000","1751703124852","1"
"11.492578431425503","5","2016-10-04T16:04:00.000000000","1751703124852","1"
"15.320383292811483","0","2016-10-04T09:59:00.000000000","1751703124852","1"
"13.030408681750266","13","2016-10-05T08:30:00.000000000","1751703124852","1"
"13.274773948087052","2","2016-10-04T09:32:00.000000000","1751703124852","1"
"17.988883294686836","12","2016-10-05T12:04:00.000000000","1751703124852","1"
"17.150984737796684","9","2016-10-04T13:02:00.000000000","1751703124852","1"
"13.079740308572186","11","2016-10-04T07:59:00.000000000","1751703124852","1"
"14.935549902523553","4","2016-10-05T09:30:00.000000000","1751703124852","1"
"16.946171356610076","13","2016-10-04T11:59:00.000000000","1751703124852","1"
"13.139389199117916","10","2016-10-04T09:59:00.000000000","1751703124852","1"
"14.958288521284594","8","2016-10-04T16:31:00.000000000","1751703124852","1"
"11.73639290965449","2","2016-10-05T07:57:00.000000000","1751703124852","1"
"16.250139879811037","12","2016-10-04T14:57:00.000000000","1751703124852","1"
"15.476319213381897","6","2016-10-04T14:57:00.000000000","1751703124852","1"
"14.809512206220647","6","2016-10-04T09:59:00.000000000","1751703124852","1"
"14.744656329727796","8","2016-10-05T09:04:00.000000000","1751703124852","1"
"17.079407412990886","1","2016-10-04T14:02:00.000000000","1751703124852","1"
"13.937992290962121","3","2016-10-05T07:57:00.000000000","1751703124852","1"
"16.148212531547458","7","2016-10-04T11:59:00.000000000","1751703124852","1"
"16.787586043186298","12","2016-10-05T11:04:00.000000000","1751703124852","1"
"12.550640154759058","9","2016-10-04T16:31:00.000000000","1751703124852","1"
"16.75343337305643","5","2016-10-04T12:29:00.000000000","1751703124852","1"
"13.734977965638569","0","2016-10-05T09:04:00.000000000","1751703124852","1"
"13.09082799628561","11","2016-10-05T09:04:00.000000000","1751703124852","1"
"14.24691485383583","3","2016-10-04T16:31:00.000000000","1751703124852","1"
"16.80460103261505","8","2016-10-04T14:02:00.000000000","1751703124852","1"
"12.11496450245129","9","2016-10-05T07:57:00.000000000","1751703124852","1"
"17.97467099509437","0","2016-10-04T13:29:00.000000000","1751703124852","1"
"14.807932119332436","9","2016-10-04T10:26:00.000000000","1751703124852","1"
"12.36556751216234","7","2016-10-05T07:57:00.000000000","1751703124852","1"
"16.110769366806135","12","2016-10-04T14:29:00.000000000","1751703124852","1"
"13.062988647208513","6","2016-10-04T07:59:00.000000000","1751703124852","1"
"15.536565996686175","10","2016-10-04T13:29:00.000000000","1751703124852","1"
"12.626805957819233","1","2016-10-04T07:59:00.000000000","1751703124852","1"
"16.20060989232551","13","2016-10-05T10:04:00.000000000","1751703124852","1"
"13.128937449132119","2","2016-10-04T08:59:00.000000000","1751703124852","1"
"14.145258606648303","12","2016-10-05T09:04:00.000000000","1751703124852","1"
"12.53593069359194","9","2016-10-04T08:25:00.000000000","1751703124852","1"
"12.27121532324422","10","2016-10-04T15:30:00.000000000","1751703124852","1"
"13.591548761715838","11","2016-10-04T08:59:00.000000000","1751703124852","1"
"11.507655930333966","5","2016-10-05T09:30:00.000000000","1751703124852","1"
"13.938683298772716","7","2016-10-04T09:32:00.000000000","1751703124852","1"
"18.42315432612721","8","2016-10-05T11:04:00.000000000","1751703124852","1"
"16.35780312756839","11","2016-10-05T11:30:00.000000000","1751703124852","1"
"10.746450566141426","10","2016-10-04T07:59:00.000000000","1751703124852","1"
"14.6960636819705","1","2016-10-05T09:30:00.000000000","1751703124852","1"
"15.746866900285767","1","2016-10-05T10:04:00.000000000","1751703124852","1"
"15.087297568931888","1","2016-10-04T15:30:00.000000000","1751703124852","1"
"17.147728447456952","13","2016-10-04T11:25:00.000000000","1751703124852","1"
"16.28619503215064","1","2016-10-04T10:59:00.000000000","1751703124852","1"
"16.231276822523462","0","2016-10-05T10:04:00.000000000","1751703124852","1"
"13.029780091219541","7","2016-10-04T16:31:00.000000000","1751703124852","1"
"13.645802080704893","8","2016-10-05T07:57:00.000000000","1751703124852","1"
"13.649717989309554","4","2016-10-05T09:04:00.000000000","1751703124852","1"
"17.464845713015297","9","2016-10-04T11:25:00.000000000","1751703124852","1"
"16.202433664409256","4","2016-10-05T10:30:00.000000000","1751703124852","1"
"14.702751822749578","11","2016-10-04T10:26:00.000000000","1751703124852","1"
"15.442445289797016","7","2016-10-04T14:02:00.000000000","1751703124852","1"
"14.88042164176999","11","2016-10-04T09:59:00.000000000","1751703124852","1"
"14.25616246384415","10","2016-10-05T10:30:00.000000000","1751703124852","1"
"14.302942467680012","3","2016-10-04T08:25:00.000000000","1751703124852","1"
"16.669434830422453","1","2016-10-04T10:26:00.000000000","1751703124852","1"
"13.01647760522819","11","2016-10-05T07:57:00.000000000","1751703124852","1"
"15.980491479594047","6","2016-10-05T10:04:00.000000000","1751703124852","1"
"16.36996067053534","5","2016-10-04T13:02:00.000000000","1751703124852","1"
"13.263938955756602","5","2016-10-05T10:04:00.000000000","1751703124852","1"
"16.807494678245778","0","2016-10-05T11:04:00.000000000","1751703124852","1"
"13.958656890026411","11","2016-10-04T16:31:00.000000000","1751703124852","1"
"12.115002690304888","10","2016-10-05T09:04:00.000000000","1751703124852","1"
"10.951703684340007","5","2016-10-04T08:25:00.000000000","1751703124852","1"
"15.216046748379073","13","2016-10-04T15:30:00.000000000","1751703124852","1"
"16.654320889230338","2","2016-10-05T11:30:00.000000000","1751703124852","1"
"12.563832444847613","10","2016-10-04T16:04:00.000000000","1751703124852","1"
"12.003740631650013","7","2016-10-04T07:59:00.000000000","1751703124852","1"
"16.80908594137206","8","2016-10-04T10:26:00.000000000","1751703124852","1"
"16.7130560097128","6","2016-10-05T12:04:00.000000000","1751703124860","1"
"17.992608650583296","13","2016-10-05T12:04:00.000000000","1751703124860","1"
"17.782169284495183","2","2016-10-05T12:30:00.000000000","1751703124860","1"
